Wavelength,Ethanol_1,Ethanol_2,Ethanol_3,0_Hg_1min_1,0_Hg_1min_2,0_Hg_1min_3,0_Hg_3min_1,0_Hg_3min_2,0_Hg_3min_3,0_Hg_5min_,0_Hg_5min_2,0_Hg_5min_3,0_Hg_10min_1,0_Hg_10min_2,0_Hg_10min_3,0.025_Hg_1min_1,0.025_Hg_1min_2,0.025_Hg_1min_3,0.025_Hg_3min_1,0.025_Hg_3min_2,0.025_Hg_3min_3,0.025_Hg_5min_1,0.025_Hg_5min_2,0.025_Hg_5min_3,0.025_Hg_10min_1,0.025_Hg_10min_2,0.025_Hg_10min_3,0.05_Hg_1min_1,0.05_Hg_1min_2,0.05_Hg_1min_3,0.05_Hg_3min_1,0.05_Hg_3min_2,0.05_Hg_3min_3,0.05_Hg_5min_1,0.05_Hg_5min_2,0.05_Hg_5min_3,0.05_Hg_10min_1,0.05_Hg_10min_2,0.05_Hg_10min_3,0.075_Hg_1min_1,0.075_Hg_1min_2,0.075_Hg_1min_3,0.075_Hg_3min_1,0.075_Hg_3min_2,0.075_Hg_3min_3,0.075_Hg_5min_1,0.075_Hg_5min_2,0.075_Hg_5min_3,0.075_Hg_10min_1,0.075_Hg_10min_2,0.075_Hg_10min_3,0.1_Hg_1min_1,0.1_Hg_1min_2,0.1_Hg_1min_3,0.1_Hg_3min_1,0.1_Hg_3min_2,0.1_Hg_3min_3,0.1_Hg_5min_1,0.1_Hg_5min_2,0.1_Hg_5min_3,0.1_Hg_10min_1,0.1_Hg_10min_2,0.1_Hg_10min_3,0.01_Hg_1min_1,0.01_Hg_1min_2,0.01_Hg_1min_3,0.01_Hg_3min_1,0.01_Hg_3min_2,0.01_Hg_3min_3,0.01_Hg_5min_1,0.01_Hg_5min_2,0.01_Hg_5min_3,0.01_Hg_10min_1,0.01_Hg_10min_2,0.01_Hg_10min_3,0.015_Hg_1min_1,0.015_Hg_1min_2,0.015_Hg_1min_3,0.015_Hg_3min_1,0.015_Hg_3min_2,0.015_Hg_3min_3,0.015_Hg_5min_1,0.015_Hg_5min_2,0.015_Hg_5min_3,0.015_Hg_10min_1,0.015_Hg_10min_2,0.015_Hg_10min_3,0.02_Hg_1min_1,0.02_Hg_1min_2,0.02_Hg_1min_3,0.02_Hg_3min_1,0.02_Hg_3min_2,0.02_Hg_3min_3,0.02_Hg_5min_1,0.02_Hg_10min_1,0.02_Hg_10min_2,0.02_Hg_10min_3,0.0075_Hg_1min_1,0.0075_Hg_1min_2,0.0075_Hg_1min_3,0.0075_Hg_3min_1,0.0075_Hg_3min_2,0.0075_Hg_3min_3,0.0075_Hg_5min_1,0.0075_Hg_5min_2,0.0075_Hg_5min_3,0.0075_Hg_10min_1,0.0075_Hg_10min_2,0.0075_Hg_10min_3,0.005_Hg_1min_1,0.005_Hg_1min_2,0.005_Hg_1min_3,0.005_Hg_3min_1,0.005_Hg_3min_2,0.005_Hg_3min_3,0.005_Hg_5min_1,0.005_Hg_5min_2,0.005_Hg_5min_3,0.005_Hg_10min_1,0.005_Hg_10min_2,0.005_Hg_10min_3
658.9799805,-0.058185928,-0.017185083,0,0.159334481,0.168218479,0.263006091,0.249538362,0.110818438,0.279266238,0.24261488,0.14810814,0.235263363,0.296914578,0.126291335,0.20316945,10.42503929,10.03863049,9.263856888,9.982233047,9.36075592,8.841997147,9.552078247,9.28245163,9.304861069,9.411617279,9.309307098,9.978978157,15.73099422,15.77814865,14.59326267,15.98130512,15.97212219,14.06606388,14.29308414,16.18170738,14.39075279,14.80739307,15.24840546,16.21377373,14.23726463,14.44037247,13.81697178,14.16071796,15.16025925,14.195755,15.05225563,14.14695168,13.30074406,14.42208099,15.73701954,15.30741978,12.0086689,12.53921318,12.89882278,14.09111404,13.88970089,13.22787285,13.69060707,13.03588104,13.74934292,13.10554028,12.33952332,12.22854233,4.889975548,4.441824913,5.728577614,5.745326996,6.393051147,5.749758244,5.776690483,5.173231602,5.914425373,5.129601479,5.548146725,4.947695732,8.87711525,8.721003532,8.658743858,8.548906326,7.758627892,7.717133045,8.016881943,8.519728661,8.049541473,9.017741203,7.647806168,7.503648281,9.446626663,8.810686111,8.556238174,8.345880508,9.374451637,9.36413765,8.768521309,8.349352837,9.159068108,9.046841621,3.541711092,3.337362766,3.152155399,3.52345109,3.321026802,3.830141544,3.80989337,3.717408895,3.68773222,3.033055305,3.388362885,3.1729424,0.043083392,0.19972907,0.085831754,-0.01730044,0.172986433,0.076496787,0.160386279,0.222231716,0.060347948,0.12865378,-0.008677542,0.094756521
660,0.141840428,-0.059621658,0.067915171,0.166976973,0.200826734,0.051304854,0.158391416,0.15337424,0.321655214,0.017367292,0.108865865,0.27412045,0.098996833,0.207149133,0.339336544,9.064061165,10.14751625,10.09922409,8.283467293,9.554785728,9.936450958,9.882312775,9.91765976,9.19549942,9.505214691,9.320747375,10.16332436,14.58919239,14.96650887,16.04114342,15.6818428,14.38402653,14.03594971,15.42849541,14.80987072,13.81424236,15.82960606,14.3779974,15.380126,13.07178402,13.98447895,14.11975956,13.83063221,14.87857533,13.37717056,14.88049889,14.08961391,14.43552971,13.45739365,13.79812431,13.63522434,12.67954159,11.82164288,12.46030807,11.64716911,13.12709904,12.41903496,12.62052155,13.06608105,12.44954014,12.63779449,12.6165247,12.79407501,5.250481129,4.845711231,5.531612396,5.656031609,5.900753021,5.79373312,5.54531765,4.558954239,4.837141037,5.365703106,5.273063183,5.689685822,8.537369728,8.56728363,8.507875443,9.309926033,8.061923981,7.752202988,7.648068428,8.541329384,8.154373169,7.583816528,8.81616497,7.940513134,8.986041069,8.718894958,8.014286041,8.113470078,8.492746353,8.538504601,8.105838776,8.737815857,8.75557518,8.438564301,3.569374323,3.506347418,3.146532536,4.105847359,3.533012629,3.360640287,3.771461725,4.051794052,3.333526373,3.166068316,3.328484774,2.83142972,0.034536053,0.205846027,0.132377863,0,0.203624517,0.101773404,0.00844616,0.182627752,0.19459039,-0.017080879,0.119670399,0.103410833
661,0.016984561,0.0262098,-0.052356936,0.108459868,0.107212737,0.085080318,0.177158371,0.317016959,0.070136063,0.136136621,0.177213684,0.26189667,0.269414693,0.270407289,0.275705367,9.340703011,8.694484711,8.514098167,9.722933769,8.71000576,9.130838394,9.322685242,8.952604294,9.19781208,9.218276024,8.450466156,9.330674171,13.84358406,13.38978672,13.50790691,15.32394791,14.26297951,14.78504848,14.13059902,14.21604347,13.78541756,14.08821201,15.08746052,13.74003601,14.86595535,12.97766113,13.75586796,14.08355808,14.19801712,13.63568115,15.43976212,12.6093111,12.9353056,12.37749195,14.03018856,13.83838654,11.43951416,11.89964962,13.2491951,12.12939167,13.6562891,12.76178265,12.06386185,13.32616615,12.23830891,12.58453941,12.30120182,12.53749275,5.162730694,4.446272373,4.433736801,5.04143858,5.759676933,5.252427101,5.1975317,4.790723324,5.021299839,4.621134281,4.980792999,4.724682331,8.816883087,8.635016441,7.449620247,8.433189392,7.860896111,8.266544342,7.490249634,8.364972115,7.695925236,8.784565926,7.750089169,7.407592773,8.349473,9.195207596,7.955355644,8.555044174,8.595193863,8.995926857,7.352878094,8.124899864,8.287109375,8.288709641,3.531469822,3.259576082,3.419329405,3.351031065,3.38118124,3.212810993,3.706779003,3.032724142,3.208446264,2.94375658,2.880428553,2.90915513,0.017399473,0.077953123,0.175964877,0.184964091,0.051070351,0.143220604,0.204208389,0.147881374,0.127182245,0.139956787,0.100167781,0.206560001
662,0.051338654,0.034231335,0.033424135,-0.01665806,0.09218058,0.109019242,0.265093774,0.152715802,0.146990165,0.094671704,0.235325754,-0.008490549,0.159086347,0.120519266,0.143355876,9.341319084,9.448169708,8.47677803,8.66448307,8.851991653,8.601447105,8.823358536,9.803425789,8.153155327,9.189582825,8.230276108,8.561185837,13.38960075,14.88967228,13.52429199,13.5749712,13.52169514,14.25833321,13.97313595,13.38321018,15.10550594,14.18738461,14.5942688,13.39911079,12.59649563,13.84393978,13.1338377,13.24742317,14.4090538,14.27196884,12.70434952,12.65478039,12.82857513,12.12157822,14.18469334,13.19836235,12.9683609,12.0556221,11.90343094,12.65929127,11.63948822,12.44069576,11.40229797,13.18352604,12.53259182,12.58798313,12.94459343,12.23390675,4.824987411,4.809361935,5.34361887,4.885454655,5.694964886,5.707580566,4.39445734,4.962438107,5.043911934,4.585642338,5.243915081,5.194415569,7.508874416,7.252548695,7.778804779,7.742790222,7.268364429,6.906265736,9.058563232,7.81164217,7.623518467,7.282742023,7.557744503,7.558284283,7.973252773,7.520545959,7.341810703,8.214619637,7.393746853,8.32343483,7.344928741,7.80219841,8.161959648,8.133449554,3.183486223,2.460604906,3.676856756,2.846774817,2.788266659,3.726258039,3.685893297,3.348699331,3.017415285,3.610733509,3.366631269,2.892394304,0.228935704,0.060161233,0.193783745,0.136028975,0.060195375,0.14365387,0.153451368,0.149674237,0.160758108,0.078702979,0.157925353,0.068384252
663,-0.033820633,0.034560818,-0.017061936,0.099607378,0.184922114,0.083825812,0.068008125,0.129784733,0.153691143,0.146024272,0.202580705,0.102571115,0.06555067,0.241096646,0.025460625,8.502044678,8.528532982,8.701169968,9.390869141,9.657291412,8.496505737,8.534329414,8.343873024,8.651081085,8.17299366,8.106616974,9.321742058,12.53824234,13.40615273,12.7571106,14.8675251,12.71963024,14.83358383,12.97654152,12.91423702,13.21936417,13.70924759,13.21522331,14.1832962,13.77942467,12.7758131,12.61004448,12.79802132,12.76908302,13.19044495,12.17852879,12.97736073,13.18158722,13.35303974,12.75267887,12.78776646,11.48697186,11.29060459,11.41374397,12.05081749,12.46466637,11.68234253,11.12564278,11.3756237,10.97315884,11.3679781,11.97810268,11.93196011,5.527987003,5.618734837,4.766107559,4.258415699,4.493708611,4.406058311,4.234469891,5.251325607,4.861265182,4.422916412,4.786590576,5.541969776,7.765165806,7.450613022,6.889678955,7.516912937,7.563895226,6.648790836,6.833441257,7.260714531,7.579451561,7.373619556,7.164148808,7.268002033,7.910682678,8.034757614,7.715589046,7.950530529,7.728573799,7.59058094,9.696419716,8.600975037,7.355615139,7.54587841,2.950148344,3.287844419,2.858376503,3.166915178,3.688767672,3.747112513,3.111228466,2.886958599,3.510909081,3.012459517,3.076975107,3.320740223,0.25828892,0.008683119,0.182136715,0.095165588,0.06014004,0.041965317,0.066677779,0.149841428,0.107644409,0.154171631,0.100114293,0.12217471
664,-0.06005903,-0.008572727,0.042877235,0.141292244,0.193509847,0.185133755,0.066108055,0.059355736,0.187262729,0.058940917,0.152767628,0.078055888,0.025026694,0.135701329,0.217797399,8.497070313,8.278478622,8.384939194,7.197117805,8.408621788,8.273745537,7.774830341,7.690714359,8.787863731,8.736339569,7.442296982,8.5847826,13.7633419,12.86727619,13.95250034,13.52211857,13.08423996,14.00982857,13.03683567,12.78658485,12.98496151,12.11513233,11.68345165,14.00122929,12.06794262,13.86518955,11.92169476,12.66899681,12.75642014,13.07881737,12.60103226,11.80767727,12.34054375,11.91279507,11.84804344,13.01023483,11.70201778,10.77677822,11.25803852,10.58363628,10.95892811,11.34710789,11.59741306,10.39674473,10.46259212,11.15543461,11.04120922,10.91475105,4.85780859,4.731702805,4.64585638,5.691022873,4.647182465,5.404776096,4.518639088,4.290102482,4.605671883,4.533613205,4.707321644,4.224612713,7.603118896,6.774437904,6.399945736,6.345871925,6.936357498,7.133403778,7.107100964,6.275039196,6.780879974,7.128240108,6.153156281,6.922513962,6.47078371,6.727093697,7.494530201,7.165408611,6.960673332,7.405667305,7.01825428,7.617853642,7.000092983,7.324509621,3.15930891,2.450377703,2.896421671,2.944680929,2.776282787,2.601783037,2.968979359,2.759127378,2.854028463,3.128094673,3.305603504,3.472282648,0.13113378,0.087086014,0.192727178,0,0.017427826,0.101076461,0.173525035,0.067268156,0.21496132,0.190905929,0.092262529,0.060081195
665,-0.02652989,0.034194466,-0.016705368,0.025074808,0.252158552,0.258870482,0.141274631,0.126015469,0.152143955,0.112212129,0.126287684,0.077643096,0.100708313,0.1010952,0.11811655,8.569916725,9.002962112,7.497885704,8.222216606,8.512433052,7.962696075,7.970697403,8.001278877,8.211419106,7.684868813,8.476940155,8.451479912,13.83407497,12.44015121,12.96905422,13.91061878,11.85104465,12.51830959,12.40390396,13.79442978,12.84022427,12.85164261,11.49250603,14.09655762,11.25717926,12.71823788,11.87895775,12.30139637,12.03942013,12.81606865,12.07552338,11.9285984,12.16749573,11.00560665,11.5982933,12.65307522,10.55388927,9.758798599,10.24200344,11.2512722,10.65895748,10.56084728,11.48990631,10.61689281,11.25640297,10.8960638,10.90860653,10.8654232,3.982992411,4.785604954,4.554651737,4.549567699,4.244459629,4.530545712,4.503901958,4.004571438,4.299384594,4.70126009,4.935085297,5.121949196,7.108316422,6.554578781,7.120713711,7.51937294,7.540451527,7.391226768,6.675590515,6.814467907,7.032182217,7.374206066,6.967577934,6.530827999,7.460974216,7.490443707,8.474434853,7.447523117,6.998497963,7.044874191,7.529713631,7.013107777,6.588156223,7.72894907,2.911855459,3.01142621,3.495946407,2.60172677,3.156260252,2.987039328,3.690037012,2.647294283,2.520632982,2.97992897,2.66458869,2.642637253,0.145388618,0.134409815,0.035682429,0.162550166,0,0.110895954,0.025237653,0.160547555,0.118503474,0.068305433,0.15315108,0.086712219
666,-0.025753725,-0.016992932,0.008380895,0.203083485,0.122409724,0.135815352,0.126361534,0.21278587,0.051375579,0.237682939,0.154489204,0.142617464,0.123895265,0.15201804,0.067914598,9.092971802,8.458173752,8.109730721,8.389474869,8.403142929,8.400511742,7.64800787,8.485106468,7.763346195,7.947086334,7.339355946,7.148291588,13.050951,12.74183559,12.42779922,11.87535095,12.77590084,11.21319103,13.06262684,12.55856228,11.92234039,12.0397625,12.55907822,12.34725666,11.63933468,11.28357983,10.87463665,11.19570065,11.78589344,11.25510406,11.78884792,11.3813839,11.21967983,10.99551487,11.47916222,11.52955437,10.32364941,9.708654404,11.73763561,10.47573376,9.965630531,10.97196484,10.69335461,11.0389719,11.2655592,10.08418941,10.15185928,11.37726688,4.544653893,4.93941021,4.764760971,3.966081858,3.875402689,4.641339302,4.753317833,4.255608082,3.932190657,3.76611352,5.416700363,5.069796085,7.976029873,7.269284725,6.586977005,6.787117004,6.116364002,6.948766708,6.971599102,8.052244186,5.907245159,6.433250904,6.647310734,7.116268635,6.910541058,6.632423401,6.896377563,7.215178013,6.399707317,7.472023487,8.8225317,6.983334541,7.751291275,5.844733238,2.774782896,2.625180006,2.641682625,3.036711216,3.08196497,2.97220993,2.354965687,2.555555582,2.698019981,2.63675952,2.805408716,2.348232031,0.085168719,0.052231595,0.034829248,0.051327676,0.109175809,0.194992915,0.108899616,0.115060538,0.184835121,0.115290128,0.085271843,0.241373062
667,-0.025323937,0.026145158,0.025136365,0.185384929,0.168856174,0.192954645,0.151353344,0.198159695,0.079909794,0.208517522,0.02544076,0.192705676,0.098777629,0.118975788,0.100955717,8.310200691,7.473088264,7.593492031,6.995936394,7.622657299,8.08967495,8.261100769,7.555746078,7.265986443,7.333818913,8.327290535,7.442881107,12.30053806,12.48551559,12.21608925,12.10729313,12.37185097,11.59430027,10.7735405,12.52800274,13.00269604,11.97402382,11.97758865,12.33516884,12.93088722,10.77397919,11.7728014,12.66743469,10.50354767,11.45848751,11.37014961,11.3363924,12.84985352,11.23963737,11.53717613,11.63848782,11.12605572,10.63667583,9.351819038,10.78939152,11.42407131,10.61741161,9.524985313,10.13150883,9.926706314,10.41952991,10.36627483,12.16668224,4.283023357,4.082144737,4.090736866,4.420313358,4.369560242,4.460627079,4.314035416,4.462590694,4.108723164,4.383906364,4.009189606,4.89424181,6.913781166,6.592391968,7.132956982,7.571100235,6.3262887,7.27803278,6.193574429,6.723046303,6.914419174,5.58357954,6.420049667,7.822947502,6.598132133,7.756256104,8.063258171,6.50819397,6.607872009,6.336559296,7.052463055,7.266091824,7.614643097,6.566990376,2.47868824,2.746294975,2.524290085,2.733874321,2.698213339,2.851449966,2.991516829,2.4996984,2.758343935,2.366984844,2.394334078,3.535263777,0.135605857,0.051524259,0.111582235,0.085190482,0.16392453,0.169700056,0.075698957,0.076236948,0.127436161,0.017106883,0.059413671,0.045319002
668,0.008578021,0.035467912,-0.050185267,0.217253253,0.128243491,0.100343674,0.05060558,0.161994413,0.127768323,0.163307399,0.18225053,-0.025580246,0.193922639,0.016597234,-0.025208177,7.899252892,7.209063053,6.401794434,6.852262497,7.226232052,7.864539623,7.349962234,8.346244812,7.632986069,7.26444912,7.495128155,6.682537079,11.34301281,10.78007793,11.09172821,11.35446262,11.44428539,11.62947845,10.53211784,11.65356731,12.49772644,12.7215147,11.90089512,10.69654274,11.27560043,10.53747845,10.11726856,10.96792793,11.03012657,10.43279934,12.27841282,11.23488712,10.5076437,10.253932,11.16929054,10.33980942,8.432990074,8.205768585,10.02026463,10.3796339,9.943278313,10.24032021,10.03941631,9.904330254,9.989170074,10.04166985,10.11890316,10.04676151,4.246902466,4.446736336,3.541040897,4.662828445,3.673262835,4.10281086,4.320476055,4.335925579,4.509203434,4.677336216,3.973813295,3.955853701,6.086638927,6.946783543,6.489759445,6.637605667,5.793621063,6.94229269,7.6109972,6.902970314,7.101377964,6.752821445,5.600178242,5.836776733,7.376499176,6.954125881,7.064689636,7.023276329,6.196993828,6.658465385,7.125305176,6.374536514,5.792160511,6.873200417,3.140253544,2.999338388,2.655683041,2.436647177,2.760953903,2.446598291,2.640977621,2.803653002,2.954535961,2.374219894,2.256513596,3.516806364,0.104399569,0.051689383,0.118175365,0.041955106,0.110972628,0.085246407,0.042157095,0.113708921,0.09158577,0.110653371,0.10846711,0.133347556
669,0.034385234,0.105442599,0.025430625,0.160137549,0.118381217,0.058874488,0.19984512,0.161268413,0.026802706,0.212083668,0.151312634,0.025982574,0.052644968,0.152078405,0.194704041,6.276938438,6.651673794,7.430319786,7.649936199,6.908346176,7.586390972,7.06639576,6.891974926,7.486514091,5.777819157,7.293098927,6.74130249,11.28639698,11.39272308,10.48118114,11.29012966,10.76655197,10.90587997,11.73169422,11.36527443,10.84267426,12.00314045,11.57872581,11.52540684,11.16556549,11.52740192,11.14054298,9.737935066,11.44512463,11.3086462,10.33613968,11.1650362,11.8146925,11.35464096,10.1039381,10.39658451,9.226845741,9.734701157,9.120443344,9.202920914,9.217211723,10.48471546,9.791176796,10.07654572,9.737596512,9.547322273,10.33663368,9.899968147,4.02796936,3.838787794,3.305576563,4.101784706,4.422360897,4.488224506,4.238257885,3.389020205,3.857008457,4.265984535,3.673686266,4.426852703,5.636533737,5.651947498,6.336963177,6.536613464,6.460004807,5.69248724,6.539056301,6.169289589,6.129037857,6.226554394,6.072733879,6.219909191,6.817617893,7.430743217,6.753856182,5.991866112,6.548027039,5.567024708,6.931137085,6.122140884,6.293912411,7.137105465,2.336776495,2.565448523,2.057630539,2.512626648,2.74105525,2.415768385,2.704071522,2.626823664,2.265213013,2.725435495,2.870797157,2.217451572,0.110036142,0.147488788,0.043714698,0.076709338,0.144114211,0.158683762,0.160107866,0.017648201,0.12806721,0.017145894,0.161951602,0.183582485
670,-0.017046519,0.008666864,-0.04236247,0.100335285,0.179425836,0.101708703,0.190074787,0.076028928,0.234244853,0.194119036,0.112907007,0.202862054,0.153520748,0.292153955,0.336218476,6.349473953,7.165337563,6.616240978,6.131386757,7.61641264,7.509322643,6.235169411,6.743820667,7.659819603,6.839071751,7.355456829,6.346456528,11.6740675,10.67070675,10.58753872,9.862517357,11.00335121,11.79811192,11.28242683,9.253156662,10.62951756,12.7549057,11.4333868,11.22925472,10.26348019,10.36242867,10.83240891,10.36458874,10.40048218,10.76900768,11.54781246,10.32212067,9.924760818,10.69609547,10.76380634,9.438858032,8.454198837,9.858594894,9.129990578,8.480126381,9.000657082,9.209430695,9.388824463,9.447148323,10.43558311,8.522249222,9.589384079,8.778615952,3.874988079,3.358209133,4.093686581,3.970654726,3.589287758,3.361233234,4.263492107,3.531219721,4.022130489,4.42730999,3.914538383,3.681239843,5.015202999,6.302414417,7.154322624,6.704699993,6.208978176,6.294416428,5.709214211,7.081136227,5.747707367,5.837985039,6.096101284,5.272736549,7.722204208,6.233529091,5.759922028,5.964963436,6.079892635,6.043970108,6.387425423,7.267117977,6.163980484,5.608899117,2.542295694,2.546389818,2.491897106,2.479085445,2.776504278,2.802068949,2.325920582,2.537474155,2.390491962,2.542890072,2.164021015,2.413156986,0.209563062,0.131570861,0.094442487,0.067641266,0.067952096,0.117244095,0.042974155,0.04175017,0.092761248,-0.070988692,0.191816926,0.042637378
671.0100098,-0.008581555,0.008617347,0.033631533,0.116001591,0.058322638,0.108702011,0.033617403,0.156544879,0.103716508,0.059748374,0.169485778,0.141936347,0.111043721,0.117439814,0.084624559,7.418121815,8.037117958,6.362755775,6.420815468,7.161801815,6.158918858,6.480426311,5.278736115,7.078723431,6.10534668,7.236414909,6.839362144,10.76760101,10.78531361,10.66512299,10.6966629,10.98527241,10.92192745,10.19034386,10.91289997,10.69040394,9.941480637,11.19125938,10.95469856,10.39977646,10.18845177,9.22646904,8.988210678,9.19851017,10.09885597,10.28343868,10.27248573,10.15042686,9.892408371,11.71214867,9.851878166,9.309495926,9.249559402,9.041952133,10.03218365,8.843909264,8.567344666,9.913043022,8.893009186,9.377539635,10.75596809,9.585916519,8.347567558,3.28237319,3.678963661,3.147875309,3.827686787,4.994987488,3.58125329,3.906716585,3.813442469,3.816343546,3.906909466,3.726287365,3.666165352,5.490318298,5.66219759,6.299212456,5.690479755,5.823801041,6.21118021,6.454415321,5.627620697,5.821223259,6.161597252,5.603941441,5.650502205,5.74252224,5.84483242,5.501796246,6.403415203,6.179345131,6.699500561,6.173102856,5.949447155,6.354440689,5.86732769,2.511084318,2.683830023,2.102858305,2.090633154,2.826951504,2.520278931,2.076183796,2.708698511,2.490165949,2.290406466,2.218209982,2.423476934,0.01704899,0.093379401,0.050352044,0.025840683,0.068479076,0.025235957,0.142114326,0.050542064,0.122594096,0.094176464,0.025320301,0.086698689
672.0200195,0,0.059967957,0,0.183350146,0.200638697,0.132120028,0.216549367,0.110056639,0.147225648,0.244255796,0.352043122,0.16694212,0.143390954,0.152426124,-0.016815484,7.302255154,6.372400761,6.356354237,7.329991817,6.288346291,6.536653996,5.655113697,6.320994377,6.390156269,6.59395504,6.212223053,5.980952263,9.955238342,10.94582462,9.304455757,11.27529144,9.809152603,11.36325932,9.910409927,9.702763557,10.68838787,11.86356926,10.41381454,10.65244102,9.227952957,10.19236469,9.820561409,10.18188667,9.877757072,9.923670769,9.397349358,9.371667862,10.24905014,10.07124615,10.46839905,8.77500248,8.789879799,9.240557671,9.939680099,8.858886719,8.621641159,8.854175568,8.385241508,9.41508007,9.019361496,8.322695732,8.658401489,8.679447174,3.715122223,3.746650457,3.556466103,3.861620903,3.971405745,3.932024002,4.443252087,4.723551273,3.4051826,3.485010147,3.597029924,3.775272369,5.204809189,5.275690556,5.757174969,6.678311825,5.584363937,5.208905697,5.272618294,5.995974064,5.546293259,5.324625015,5.525103569,5.700734615,5.845994949,5.742994785,6.337135792,6.193327904,6.037409782,6.289093971,6.569944859,6.108489037,5.844073772,5.63116312,2.331820488,2.169398069,2.211703777,2.487915277,2.34085989,2.399335146,2.420201063,2.160911322,2.511296749,2.159478426,2.368701935,2.565472126,0,0.043641064,0.092881083,0.017611524,0.094500095,0.067585267,0.116929762,-0.008590254,0.120410428,0.079104885,0.112425625,0.042419255
673.039978,0.00888273,0.026792651,-0.042054974,0.241092056,0.084888928,0.092535734,0.141080007,0.093168229,0.191192955,0.248745903,0.221969888,0.170179457,-0.033967681,0.128167883,0.050329234,7.242702484,5.378722191,6.365164757,6.278707027,6.779436588,5.542916298,6.02046442,5.994499207,6.832622051,6.443920135,5.764083385,6.523773193,10.6906662,10.03442764,9.562853813,10.10615635,9.402017593,9.400863647,10.4942646,10.85291386,9.233617783,10.91533852,9.947662354,10.04009247,8.709367752,9.299565315,9.728439331,9.893987656,10.18100548,9.554718018,9.374042511,8.287101746,9.839800835,8.737158775,9.544546127,8.81489563,9.213879585,8.189958572,8.298075676,9.079370499,8.758662224,8.323177338,9.119726181,8.389822006,8.597772598,8.344911575,8.534956932,8.298399925,3.703163862,4.310489655,3.84443903,4.537044048,3.365471363,3.683256388,4.032155514,3.328610659,4.006763935,3.599749088,3.650618553,3.599121332,5.130498886,5.72274971,5.239330769,5.700666904,5.951516628,5.746496677,5.424001217,6.003619671,5.595678329,5.27154398,5.333524704,5.349378586,6.387716293,6.50066185,5.129304886,4.825815678,5.821101189,5.940403461,6.300598621,6.123047352,5.23681879,4.812434196,2.798017979,2.384222031,2.490713835,2.054073334,2.251106024,1.865977883,1.884580374,2.397938967,1.874718785,1.978982925,2.279789209,2.636715412,0.00877809,0.077466004,0.200294346,0.087197647,0.120283186,0.050676961,-0.016688362,0.114829831,0.135864943,0.075267196,0.108378567,0.017370459
674.0499878,-0.035123769,-0.051464155,-0.025283812,0.0758655,0.118246235,0.15841122,0.248884171,0.22032778,0.188957989,0.217678875,0.183566436,0.068447441,0.223245665,0.118910104,0.075254612,6.471069336,5.442080498,5.778289795,6.119752884,6.760187149,6.52043581,6.029781342,6.656617165,6.668854237,5.633683681,6.526778221,6.076292038,8.773258209,11.14380932,9.470208168,10.0748806,10.31469822,9.448364258,9.235872269,9.758927345,9.189759254,9.281513214,9.553627014,8.915215492,9.165174484,10.43119049,9.727061272,9.775831223,9.051170349,11.08137417,9.202661514,9.414144516,9.655765533,8.959466934,9.427408218,9.241183281,7.631063461,9.177559853,8.028133392,7.738481045,9.199577332,7.763961792,8.827097893,9.132740974,8.067617416,8.546422005,8.875033379,7.026976585,3.817022562,3.270965815,3.410485268,3.359013319,3.896092653,3.546188116,3.400847673,3.914870739,3.571703911,3.915690422,3.082827568,3.363200188,5.682926655,5.281719685,5.73717165,4.938738823,5.871641159,5.187046528,5.69511652,5.813160419,4.792155266,6.108929634,5.39171505,5.760591984,5.918614864,5.635577202,5.624499798,6.020908356,5.868833065,5.720824242,4.807815552,5.463794708,5.503304005,5.50449419,2.077109575,1.629963875,2.382448435,1.782701731,2.46415019,1.751844525,2.294468164,2.136100054,2.156819344,2.077904224,1.986799479,2.167911291,0.331503928,-0.051515855,0.05956737,-0.008602965,0.051039502,0.142062068,0.177330405,0.059050303,0.02638592,0.085875981,0.15153046,0.105864912
675.0700073,0.008844158,-0.017057279,0.033519365,0,0.085443795,0.117779687,0.173301637,0.195165008,0.140624732,0.218097016,0.135968864,0.237433001,0.135105461,0.137856156,0.209662944,6.97151804,6.66655302,6.345941544,6.534136295,6.050664902,5.536579609,6.162595749,5.90622282,6.555382729,6.03154707,5.851903915,5.984830856,9.394744873,9.918538094,9.571925163,10.19286823,9.602822304,10.3185091,9.029668808,8.578410149,8.154360771,9.228635788,9.608604431,8.741044044,9.318142891,9.056828499,9.004151344,8.944793701,8.841612816,8.584271431,7.909259796,8.790399551,9.899727821,8.617712021,9.729892731,8.816287041,7.0818367,9.124692917,7.610596657,8.499707222,8.405794144,8.710453033,7.460495472,6.906666279,8.076694489,8.676679611,8.88656044,9.034841537,3.220829248,3.599260092,3.894450426,3.802411318,2.993807554,3.94457531,3.738033056,3.061051846,3.56662178,3.147463322,3.008567095,3.131234407,5.245158195,4.871147633,5.007566452,5.370550632,5.767382145,5.062172413,4.894960403,5.400140762,5.696712971,5.089500427,5.773206711,5.167870045,5.770275116,5.981658459,5.221190929,6.341721058,5.435012341,5.817760944,4.57122612,5.786830425,5.157957554,5.459770203,2.037115097,2.185866833,2.532193899,2.323947906,1.948605537,2.236041784,2.058685541,2.420605898,1.929156542,1.882769585,2.161548138,2.474002123,0.008741182,0.225006923,0.03479562,0.07047651,0.093377024,0.091746181,0,-0.008563843,0.01681322,0.050200805,0.01746374,0.163778976
